match_date,league,home_team,away_team,home_score,away_score,avg_odds_home_win,avg_odds_draw,avg_odds_away_win,result,p_home,p_draw,p_away
2010-03-13,England: Premier League,Birmingham,Everton,2,2,3.0263,3.2022,2.3622,D,0.3099616807896752,0.2929351803678077,0.3971031388425171
2010-03-13,England: Premier League,Bolton,Wigan,4,0,2.0888,3.2619,3.5627,H,0.4491031635607305,0.2875890395308421,0.26330779690842726
2010-03-13,England: Premier League,Burnley,Wolves,1,2,2.2838,3.2162,3.1504,A,0.4106748394578633,0.2916171874739967,0.29770797306813995
2010-03-13,England: Premier League,Chelsea,West Ham,4,1,1.2141,5.8185,14.3848,H,0.7733571550221336,0.16137027101699275,0.06527257396087345
2010-03-13,England: Premier League,Stoke City,Aston Villa,0,0,3.1526,3.203,2.2919,D,0.29763634801355854,0.2929529662027926,0.4094106857836488
2010-03-13,England: Premier League,Hull City,Arsenal,1,2,8.2008,4.5538,1.3838,A,0.11458481956208685,0.20635231856136893,0.6790628618765442
2010-03-14,England: Premier League,Manchester United,Fulham,3,0,1.2041,5.9096,14.9344,H,0.7785862905216698,0.15863945993250686,0.06277424954582324
2010-03-14,England: Premier League,Sunderland,Manchester City,1,1,3.5096,3.2989,2.0885,D,0.2670718836318786,0.28412970468775683,0.4487984116803645
2010-03-15,England: Premier League,Liverpool,Portsmouth,4,1,1.2407,5.53,12.6311,H,0.7560957261140483,0.1696361604683001,0.07426811341765163
2010-03-16,England: Premier League,Wigan,Aston Villa,1,2,3.565,3.2696,2.0808,A,0.26290669460838434,0.2866596422433601,0.4504336631482556
2010-03-20,England: Premier League,Aston Villa,Wolves,2,2,1.4115,4.2569,8.1677,D,0.6647193992792741,0.22040720526267835,0.1148733954580476
2010-03-20,England: Premier League,Everton,Bolton,2,0,1.4744,4.0256,7.2211,H,0.6367660920161541,0.23321937750114705,0.13001453048269898
2010-03-20,England: Premier League,Portsmouth,Hull City,3,2,2.0411,3.3615,3.5963,H,0.4598219722405476,0.27920351853047204,0.2609745092289803
2010-03-20,England: Premier League,Stoke City,Tottenham,1,2,3.2089,3.2207,2.2552,A,0.2924638908351781,0.2913923616918691,0.4161437474729527
2010-03-20,England: Premier League,Sunderland,Birmingham,3,1,2.1419,3.2319,3.4596,H,0.4382399586635602,0.2904378747676227,0.27132216656881714
2010-03-20,England: Premier League,Wigan,Burnley,1,0,1.8089,3.443,4.4981,H,0.5187980205461648,0.2725686143961537,0.20863336505768154
2010-03-20,England: Premier League,Arsenal,West Ham,2,0,1.1922,6.3981,14.4248,H,0.7880308237267659,0.1468389596985121,0.06513021657472204
2010-03-21,England: Premier League,Manchester United,Liverpool,2,1,1.7463,3.447,4.977,H,0.538361350454559,0.2727416380327231,0.1888970115127178
2010-03-21,England: Premier League,Fulham,Manchester City,1,2,3.0756,3.2407,2.3141,A,0.30505253944881056,0.2895113988733181,0.40543606167787133
2010-03-21,England: Premier League,Blackburn,Chelsea,1,1,7.5648,4.1819,1.4407,D,0.12407379853627948,0.22444187359029316,0.6514843278734274
2010-03-23,England: Premier League,West Ham,Wolves,1,3,1.77,3.4948,4.673,A,0.5304368883274734,0.26864864723006404,0.2009144644424626
2010-03-24,England: Premier League,Aston Villa,Sunderland,1,1,1.6019,3.6923,5.9108,D,0.5865580126317202,0.2544775019458746,0.1589644854224052
2010-03-24,England: Premier League,Manchester City,Everton,0,2,2.0304,3.2969,3.6804,A,0.46135454016973404,0.28412577219831603,0.2545196876319498
2010-03-24,England: Premier League,Portsmouth,Chelsea,0,5,10.8246,5.2308,1.2823,A,0.08687382548824638,0.17977640349087554,0.733349771020878
2010-03-24,England: Premier League,Blackburn,Birmingham,2,1,2.0156,3.3048,3.7363,H,0.4652537071785871,0.2837585851455944,0.2509877076758184
2010-03-27,England: Premier League,Birmingham,Arsenal,1,1,6.3681,3.8226,1.5463,D,0.1474015240059952,0.24555738110777434,0.6070410948862305
2010-03-27,England: Premier League,Chelsea,Aston Villa,7,1,1.3807,4.5222,8.3733,H,0.6801753254544712,0.20766840738025485,0.11215626716527395
2010-03-27,England: Premier League,Hull City,Fulham,2,0,2.3552,3.2496,3.0011,H,0.3984786024064895,0.28880379258609185,0.31271760500741863
2010-03-27,England: Premier League,Tottenham,Portsmouth,2,0,1.1974,6.1667,14.7519,H,0.7841039369642586,0.15225096958194875,0.06364509345379261
2010-03-27,England: Premier League,West Ham,Stoke City,0,1,2.0519,3.2889,3.6326,A,0.4568831317883302,0.28504317495712084,0.258073693254549
2010-03-27,England: Premier League,Wolves,Everton,0,0,3.7452,3.3067,2.0119,D,0.2503671958584464,0.2835682771128477,0.466064527028706
2010-03-27,England: Premier League,Bolton,Manchester United,0,4,8.0678,4.3556,1.4044,A,0.11632043438651812,0.21545826075478713,0.6682213048586947
2010-03-28,England: Premier League,Burnley,Blackburn,0,1,2.635,3.245,2.6554,A,0.35659064703105536,0.28955819874478606,0.3538511542241586
2010-03-28,England: Premier League,Liverpool,Sunderland,3,0,1.2919,5.053,10.8674,H,0.7275116793233792,0.18600283762475237,0.0864854830518683
2010-03-29,England: Premier League,Manchester City,Wigan,3,0,1.3293,4.7441,9.7363,H,0.7058503117751215,0.1977797304952823,0.09636995772959635
2010-04-03,England: Premier League,Manchester United,Chelsea,1,2,2.4712,3.1719,2.9365,A,0.381586548059625,0.2972907965462169,0.32112265539415813
2010-04-03,England: Premier League,Arsenal,Wolves,1,0,1.2367,5.7507,12.2656,H,0.7599484184759854,0.16342848855430658,0.07662309296970804
2010-04-03,England: Premier League,Bolton,Aston Villa,0,1,2.7722,3.2074,2.537,A,0.3381781070349107,0.2922919961096775,0.3695298968554117
2010-04-03,England: Premier League,Portsmouth,Blackburn,0,0,3.5641,3.3678,2.0467,D,0.26318034222237924,0.2785204162108147,0.45829924156680596
2010-04-03,England: Premier League,Stoke City,Hull City,2,0,1.7185,3.5078,5.0537,H,0.5464611994306918,0.26771582508171615,0.18582297548759202
2010-04-03,England: Premier League,Sunderland,Tottenham,3,1,3.4085,3.2896,2.1374,H,0.27541845904888346,0.2853732422386063,0.4392082987125102
2010-04-03,England: Premier League,Burnley,Manchester City,1,6,5.5144,3.7041,1.633,A,0.1704860914388679,0.25380753830363467,0.5757063702574974
2010-04-04,England: Premier League,Birmingham,Liverpool,1,1,4.5993,3.4856,1.7796,D,0.2039163457355641,0.2690705901255394,0.5270130641388965
2010-04-04,England: Premier League,Fulham,Wigan,2,1,2.1333,3.2233,3.4993,H,0.44024287203455315,0.2913691306770429,0.268387997288404
2010-04-04,England: Premier League,Everton,West Ham,2,2,1.4167,4.2904,7.9656,D,0.6631059746331007,0.2189591260168548,0.11793489935004442
2010-04-10,England: Premier League,Hull City,Burnley,1,4,1.7148,3.5919,4.9259,A,0.5477871349288803,0.2615176867329391,0.19069517833818062
2010-04-10,England: Premier League,West Ham,Sunderland,1,0,1.9844,3.377,3.7626,H,0.4728080043680861,0.2778324559869796,0.24935953964493437
2010-04-11,England: Premier League,Wolves,Stoke City,0,0,2.2644,3.2178,3.193,D,0.4144413011435176,0.29164674072639113,0.29391195813009124
2010-04-11,England: Premier League,Blackburn,Manchester United,0,0,7.0811,4.0752,1.4748000000000001,D,0.13264350276252837,0.23048240759023844,0.6368740896472332
2010-04-11,England: Premier League,Liverpool,Fulham,0,0,1.2911,5.0256,11.1037,D,0.728236008913636,0.18708721567741074,0.08467677540895335
2010-04-11,England: Premier League,Manchester City,Birmingham,5,1,1.3737,4.5333,8.5589,H,0.6832823235973154,0.20705113888902837,0.10966653751365622
2010-04-13,England: Premier League,Chelsea,Bolton,1,0,1.123,7.7507,19.3178,H,0.8312392666164501,0.12043837284506863,0.04832236053848127
2010-04-14,England: Premier League,Aston Villa,Everton,2,2,2.3064,3.2472,3.0876,D,0.40695710786090133,0.2890508356646905,0.3039920564744082
2010-04-14,England: Premier League,Wigan,Portsmouth,0,0,1.4852,4.1404,6.5916,D,0.6313026201007875,0.22645412312184568,0.14224325677736663
2010-04-14,England: Premier League,Tottenham,Arsenal,2,1,3.2262,3.3177,2.2123,H,0.29148383613098516,0.28344490222919017,0.4250712616398247
2010-04-17,England: Premier League,Manchester City,Manchester United,0,1,2.9627,3.3646,2.3215,A,0.3167813826319217,0.27894198487891414,0.40427663248916407
2010-04-17,England: Premier League,Birmingham,Hull City,0,0,1.7137,3.5363,4.9574,D,0.5463621655865416,0.26476849904297045,0.18886933537048786
2010-04-17,England: Premier League,Blackburn,Everton,2,3,2.9263,3.2478,2.3981,A,0.32038265289998963,0.2886679466658168,0.3909494004341937
2010-04-17,England: Premier League,Fulham,Wolves,0,0,2.0648,3.2144,3.6693,D,0.4534977679274714,0.29130854629686503,0.2551936857756637
2010-04-17,England: Premier League,Stoke City,Bolton,1,2,2.1159,3.1944,3.5374,A,0.4423743104410469,0.2930189717825605,0.26460671777639255
2010-04-17,England: Premier League,Sunderland,Burnley,2,1,1.5967,3.7633,5.6619,H,0.5860669543499581,0.2486575893525837,0.1652754562974581
2010-04-17,England: Premier League,Tottenham,Chelsea,2,1,4.0759,3.5022,1.8726,H,0.23039294419721632,0.268133916182238,0.5014731396205457
2010-04-18,England: Premier League,Wigan,Arsenal,3,2,5.85,3.8893,1.57,H,0.16050742544523047,0.24142350522063055,0.5980690693341391
2010-04-18,England: Premier League,Portsmouth,Aston Villa,1,2,5.4181,3.787,1.6119,A,0.1726512462767262,0.24701392063689734,0.5803348330863763
2010-04-19,England: Premier League,Liverpool,West Ham,3,0,1.4015,4.3493,8.2359000000000009,H,0.6700592277689111,0.2159170458966107,0.11402372633447817
2010-04-21,England: Premier League,Hull City,Aston Villa,0,2,3.8454,3.4354,1.9404,A,0.24383690187965848,0.2729377721627871,0.48322532595755446
2010-04-24,England: Premier League,Manchester United,Tottenham,3,1,1.5304,4.0246,6.0873,H,0.6128690001174142,0.23305041936582285,0.1540805805167629
2010-04-24,England: Premier League,Bolton,Portsmouth,2,2,1.5363,3.8589,6.4381,D,0.610968744735966,0.2432380425867124,0.14579321267732165
2010-04-24,England: Premier League,Hull City,Sunderland,0,1,2.3533,3.2807,2.9815,A,0.3989440566875611,0.28616912506563774,0.31488681824680115
2010-04-24,England: Premier League,West Ham,Wigan,3,2,1.8307,3.4785,4.3141,H,0.5126515293418639,0.26980340801096747,0.21754506264716866
2010-04-24,England: Premier League,Wolves,Blackburn,1,1,2.2304,3.2089,3.2804,D,0.42105548081813976,0.29266170476386894,0.28628281441799136
2010-04-24,England: Premier League,Arsenal,Manchester City,0,0,1.9941,3.447,3.6293,D,0.4699363301862448,0.2718595984985178,0.2582040713152373
2010-04-25,England: Premier League,Aston Villa,Birmingham,1,0,1.6056,3.6741,5.8656,H,0.5845435343391596,0.25544843600744527,0.16000802965339517
2010-04-25,England: Premier League,Burnley,Liverpool,0,4,5.9307,3.963,1.5504,A,0.15818307910153526,0.2367237918817752,0.6050931290166894
2010-04-25,England: Premier League,Everton,Fulham,2,1,1.3293,4.71,9.7996,H,0.7052794502752228,0.19905052510633836,0.09567002461843888
2010-04-25,England: Premier League,Chelsea,Stoke City,7,0,1.1367,7.4811,18.3493,H,0.8237973549329942,0.12517015590652905,0.05103248916047667
2010-05-01,England: Premier League,Birmingham,Burnley,2,1,1.535,3.8773,6.4027,H,0.6113827265733527,0.2420427837129178,0.14657448971372952
2010-05-01,England: Premier League,Manchester City,Aston Villa,3,1,1.8574,3.4989,4.1581,H,0.5056769935507194,0.2684399233533699,0.22588308309591063
2010-05-01,England: Premier League,Portsmouth,Wolves,3,1,2.347,3.247,3.0141,H,0.39976100157961997,0.2889556731467102,0.3112833252736698
2010-05-01,England: Premier League,Stoke City,Everton,0,0,3.7867,3.3452,1.9837,D,0.24747037345921108,0.2801315506331444,0.47239807590764454
2010-05-01,England: Premier League,Tottenham,Bolton,1,0,1.2407,5.6389,12.3459,H,0.7572773883584721,0.16662009536192454,0.07610251627960345
2010-05-02,England: Premier League,Liverpool,Chelsea,0,2,4.327,3.5911,1.8007,A,0.21701964927330916,0.2614920281823421,0.5214883225443487
2010-05-02,England: Premier League,Fulham,West Ham,3,2,2.4548,3.2341,2.8674,H,0.38238825328621345,0.29024664795986416,0.32736509875392233
2010-05-02,England: Premier League,Sunderland,Manchester United,0,1,8.257,4.6874,1.3715,A,0.11386997155773466,0.20058547492260423,0.685544553519661
2010-05-03,England: Premier League,Wigan,Hull City,2,2,1.6837,3.6581,5.0411,D,0.5573325723413769,0.2565213777784031,0.18614604988021988
2010-05-03,England: Premier League,Blackburn,Arsenal,2,1,3.7789,3.3589,1.9833,H,0.24811428860895585,0.279138731496735,0.4727469798943091
2010-05-05,England: Premier League,Fulham,Stoke City,0,1,2.047,3.2515,3.6941,A,0.4579420438538218,0.28829997347955505,0.2537579826666233
2010-05-05,England: Premier League,Manchester City,Tottenham,0,1,1.9696,3.4215,3.7504,A,0.4760035651379064,0.2740133338873654,0.24998310097472817
2010-05-09,England: Premier League,Arsenal,Fulham,4,0,1.173,6.7389,14.9989,H,0.7985499919856267,0.1389988188872279,0.06245118912714532
2010-05-09,England: Premier League,Aston Villa,Blackburn,0,1,1.5581,3.8456,6.1226,A,0.6025375024295471,0.2441267117057097,0.15333578586474328
2010-05-09,England: Premier League,Bolton,Birmingham,2,1,2.14,3.273,3.4107,H,0.43835201660375284,0.2866096289434864,0.27503835445276076
2010-05-09,England: Premier League,Burnley,Tottenham,4,2,6.1365,4.1012,1.5119,H,0.1525536822083526,0.22826140419183547,0.619184913599812
2010-05-09,England: Premier League,Chelsea,Wigan,8,0,1.0819,10.1148,24.1637,H,0.8682546454388438,0.0928703188298617,0.03887503573129467
2010-05-09,England: Premier League,Everton,Portsmouth,1,0,1.2722,5.4181,10.6585,H,0.7384620687466757,0.17339499895895624,0.08814293229436795
2010-05-09,England: Premier League,Hull City,Liverpool,0,0,6.5944,4.0826,1.4922,D,0.1421566772703346,0.22961788874528352,0.6282254339843818
2010-05-09,England: Premier League,Manchester United,Stoke City,4,0,1.1081,8.55,20.8511,H,0.8454902012116374,0.10957750783188486,0.04493229095647786
2010-05-09,England: Premier League,West Ham,Manchester City,1,1,3.5433,3.4178,2.0441,D,0.2652416160037205,0.2749811627321619,0.45977722126411774
2010-05-09,England: Premier League,Wolves,Sunderland,2,1,2.3481,3.2341,3.0281,H,0.3997631671054377,0.29024578481811886,0.3099910480764434
2010-09-19,England: Premier League,Manchester United,Liverpool,3,2,1.7029,3.5529,5.2218,H,0.5538901304608878,0.26547876471666687,0.1806311048224455
2011-03-06,England: Premier League,Liverpool,Manchester United,3,1,2.8878,3.2,2.4881,H,0.3264685519192792,0.2946174638226545,0.37891398425806616
2011-08-13,England: Premier League,Blackburn,Wolves,1,2,2.3136,3.1825,3.1704,A,0.4070458269321776,0.295912403830412,0.2970417692374105
2011-08-13,England: Premier League,Fulham,Aston Villa,0,0,1.9279,3.3882,4.0414,D,0.48874855585067883,0.2780999766319945,0.2331514675173266
2011-08-13,England: Premier League,Liverpool,Sunderland,1,1,1.435,4.1736,7.8914,D,0.6554491369724456,0.22536168093623235,0.11918918209132212
2011-08-13,England: Premier League,QPR,Bolton,0,4,2.1686,3.2382,3.4229,A,0.4341692256535153,0.2907601083170321,0.27507066602945257
2011-08-13,England: Premier League,Wigan,Norwich,1,1,2.3061,3.2568,3.0993,D,0.4078039092778012,0.2887609294969102,0.3034351612252887
2011-08-13,England: Premier League,Newcastle Utd,Arsenal,0,0,3.4682,3.3143,2.1225,D,0.27170578485028934,0.28432248227914597,0.44397173287056463
2011-08-14,England: Premier League,Stoke City,Chelsea,0,0,4.2668,3.3864,1.8836,D,0.22098383463184676,0.27843545523481095,0.5005807101333425
2011-08-14,England: Premier League,West Brom,Manchester United,1,2,5.8886,3.7411,1.5975,A,0.1597402339028525,0.2514357652456062,0.5888240008515413
2011-08-15,England: Premier League,Manchester City,Swansea,4,0,1.3537,4.6041,9.5196,H,0.6962712377998997,0.20471805013134473,0.09901071206875543
2011-08-20,England: Premier League,Sunderland,Newcastle Utd,0,1,2.3181,3.1267,3.213,A,0.4060313617901353,0.301027057205908,0.2929415810039566
2011-08-20,England: Premier League,Arsenal,Liverpool,0,2,2.3281,3.2554,3.0781,A,0.4046136622003174,0.2893595462826562,0.3060267915170264
2011-08-20,England: Premier League,Aston Villa,Blackburn,3,1,1.6615,3.5767,5.5544,H,0.5670005991050486,0.2633912532258893,0.16960814766906204
2011-08-20,England: Premier League,Everton,QPR,0,1,1.4337,4.1781,7.9685,A,0.6565697855126771,0.22529956235837464,0.11813065212894835
2011-08-20,England: Premier League,Swansea,Wigan,0,0,1.9959,3.3604,3.7874,D,0.47149097744591145,0.28004072190343254,0.24846830065065603
2011-08-20,England: Premier League,Chelsea,West Brom,2,1,1.2726,5.3481,11.383,H,0.7408768636977077,0.17629436561427475,0.08282877068801747
2011-08-21,England: Premier League,Norwich,Stoke City,1,1,2.6574,3.2367,2.6459,D,0.3539362255454522,0.29058921919377284,0.355474555260775
2011-08-21,England: Premier League,Wolves,Fulham,2,0,2.5867,3.2226,2.743,H,0.3642067177675804,0.2923395757616211,0.3434537064707984
2011-08-21,England: Premier League,Bolton,Manchester City,2,3,4.7244,3.5611,1.7548,A,0.19924520538110183,0.264332382775681,0.5364224118432173
2011-08-22,England: Premier League,Manchester United,Tottenham,3,0,1.5648,3.9563,5.8756,H,0.601741631025528,0.23800149236123305,0.16025687661323887
2011-08-27,England: Premier League,Aston Villa,Wolves,0,0,2.0293,3.2721,3.7936,D,0.46401343715341253,0.2877731328551756,0.24821342999141188
2011-08-27,England: Premier League,Wigan,QPR,2,0,2.0821,3.2971,3.6061,H,0.45271871157875965,0.2858893055649315,0.26139198285630894
2011-08-27,England: Premier League,Blackburn,Everton,0,1,3.1221,3.2261,2.3136,A,0.3014573962860274,0.2917392941770578,0.4068033095369148
2011-08-27,England: Premier League,Chelsea,Norwich,3,1,1.1707,6.7186,17.0568,H,0.8045809660080667,0.14019631127104512,0.05522272272088809
2011-08-27,England: Premier League,Swansea,Sunderland,0,0,2.3607,3.2561,3.0139,D,0.3986796859821053,0.289046139460691,0.31227417455720363
2011-08-27,England: Premier League,Liverpool,Bolton,3,1,1.3804,4.5632,8.5718,H,0.6832716710598146,0.20669447202203894,0.1100338569181465
2011-08-28,England: Premier League,Newcastle Utd,Fulham,2,1,2.1929,3.1971,3.425,H,0.42989200340471273,0.29486415009420863,0.2752438465010787
2011-08-28,England: Premier League,Tottenham,Manchester City,1,5,2.9693,3.2952,2.3841,A,0.3178075782189411,0.2863759535098027,0.39581646827125616
2011-08-28,England: Premier League,West Brom,Stoke City,0,1,2.24,3.2104,3.2946,A,0.4205863893509695,0.29345673814670187,0.2859568725023286
2011-08-28,England: Premier League,Manchester United,Arsenal,8,2,1.3761,4.8239,7.9261,H,0.6854557453201668,0.1955379778053197,0.11900627687451354
2011-09-10,England: Premier League,Arsenal,Swansea,1,0,1.3511,4.6639,9.2468,H,0.6964716663911252,0.20176308850126487,0.1017652451076101
2011-09-10,England: Premier League,Everton,Aston Villa,2,2,1.995,3.2921,3.8975,D,0.47217412847311013,0.2861357146817699,0.2416901568451199
2011-09-10,England: Premier League,Manchester City,Wigan,3,0,1.1736,6.8239,15.8243,H,0.8024727839547156,0.13801228905014054,0.05951492699514381
2011-09-10,England: Premier League,Stoke City,Liverpool,1,0,3.6182,3.2764,2.0864,H,0.2605180856222095,0.2876958055787689,0.45178610879902154
2011-09-10,England: Premier League,Sunderland,Chelsea,1,2,5.4289,3.6679,1.65,A,0.17329960328241995,0.2565026898933803,0.5701977068241998
2011-09-10,England: Premier League,Wolves,Tottenham,0,2,2.7107,3.3225,2.5486,A,0.34728672384777814,0.283337884825936,0.36937539132628594
2011-09-10,England: Premier League,Bolton,Manchester United,0,5,8.4307,4.6267,1.3767,A,0.11178141259405867,0.20368633262513897,0.6845322547808023
2011-09-11,England: Premier League,Norwich,West Brom,0,1,2.715,3.2804,2.5839,A,0.3474176171275666,0.28753774859814146,0.36504463427429207
2011-09-11,England: Premier League,Fulham,Blackburn,1,1,1.6686,3.6018,5.4,D,0.5642486314644325,0.2613985414130579,0.17435282712250963
2011-09-12,England: Premier League,QPR,Newcastle Utd,0,0,2.4218,3.2296,2.9411,D,0.3886046270988033,0.29140533995166024,0.3199900329495365
2011-09-17,England: Premier League,Blackburn,Arsenal,4,3,3.8007,3.3785,1.9878,H,0.24770992286462418,0.27866541477921475,0.4736246623561612
2011-09-17,England: Premier League,Aston Villa,Newcastle Utd,1,1,1.9064,3.3579,4.1575,D,0.49351506746180246,0.28018616534416757,0.22629876719403016
2011-09-17,England: Premier League,Bolton,Norwich,1,2,1.8246,3.4643,4.4139,A,0.5154473344843666,0.2714791462922309,0.2130735192234023
2011-09-17,England: Premier League,Everton,Wigan,3,1,1.5029,3.9296,7.0918,H,0.627204215294265,0.23987815939682175,0.1329176253089132
2011-09-17,England: Premier League,Swansea,West Brom,3,0,2.6532,3.2211,2.6589,H,0.35441512322751945,0.29192952871604566,0.35365534805643484
2011-09-17,England: Premier League,Wolves,QPR,0,3,2.0404,3.3118,3.7079,A,0.46159856870206656,0.2843908809649425,0.25401055033299086
2011-09-18,England: Premier League,Tottenham,Liverpool,4,0,2.68,3.2856,2.6037,H,0.35149570248561895,0.2867082063128375,0.36179609120154355
2011-09-18,England: Premier League,Fulham,Manchester City,2,2,4.8715,3.6415,1.7,D,0.1921834704162977,0.25709783774076456,0.5507186918429379
2011-09-18,England: Premier League,Sunderland,Stoke City,4,0,2.3835,3.18,3.0454,H,0.39491599200670824,0.2960007128767261,0.3090832951165657
2011-09-18,England: Premier League,Manchester United,Chelsea,3,1,1.9374,3.4019,3.953,H,0.4855278578836146,0.2765106769345703,0.23796146518181505
2011-09-24,England: Premier League,Manchester City,Everton,2,0,1.4367,4.2811,7.4896,H,0.6546999223808277,0.21971161114772725,0.12558846647144511
2011-09-24,England: Premier League,Arsenal,Bolton,3,0,1.3689,4.6661,8.5329,H,0.6878537293518668,0.20179656889260209,0.11034970175553102
2011-09-24,England: Premier League,Chelsea,Swansea,4,1,1.1911,6.4846,15.24,H,0.7924950683418164,0.14556655397432955,0.061938377683854164
2011-09-24,England: Premier League,Liverpool,Wolves,2,1,1.3689,4.5764,8.8957,H,0.6882289166264878,0.2058641211367012,0.10590696223681095
2011-09-24,England: Premier League,Newcastle Utd,Blackburn,3,1,1.8632,3.4007,4.3271,H,0.50543958743485,0.2769238801742619,0.21763653239088823
2011-09-24,England: Premier League,West Brom,Fulham,0,0,2.1686,3.2721,3.3857,D,0.4341649097594734,0.2877448804450946,0.278090209795432
2011-09-24,England: Premier League,Wigan,Tottenham,1,2,4.5929,3.5061,1.7893,A,0.20505065304368641,0.268611033445808,0.5263383135105055
2011-09-24,England: Premier League,Stoke City,Manchester United,1,1,5.6375,3.725,1.6204,D,0.16687520341923323,0.2525527407452154,0.5805720558355514
2011-09-25,England: Premier League,QPR,Aston Villa,1,1,2.0882,3.2621000000000002,3.6082,D,0.45067840687712923,0.2884971794981212,0.2608244136247495
2011-09-26,England: Premier League,Norwich,Sunderland,2,1,2.4082,3.2646,2.9432,H,0.39125225187156853,0.288615350412642,0.3201323977157894
2011-10-01,England: Premier League,Everton,Liverpool,0,2,2.9122,3.0752,2.5537,A,0.3238992434263434,0.3067310668269372,0.36936968974671935
2011-10-01,England: Premier League,Aston Villa,Wigan,2,0,1.6407,3.6243,5.7357,H,0.5751275158649845,0.26035695590312063,0.164515528231895
2011-10-01,England: Premier League,Blackburn,Manchester City,0,4,7.3896,4.3743,1.4393,A,0.1278202881904279,0.2159295891027104,0.6562501227068617
2011-10-01,England: Premier League,Manchester United,Norwich,2,0,1.1504,7.3086,17.2461,H,0.8169210204450142,0.12858631501518,0.05449266453980579
2011-10-01,England: Premier League,Sunderland,West Brom,2,2,2.2018,3.2829,3.3229,D,0.4285772785900458,0.2874414243502887,0.28398129705966557
2011-10-01,England: Premier League,Wolves,Newcastle Utd,1,2,2.4582,3.2507,2.8925,A,0.38372110430572137,0.2901723378362581,0.32610655785802045
2011-10-02,England: Premier League,Bolton,Chelsea,1,5,8.4271,4.42,1.3971,A,0.11187640284809319,0.2133017272491326,0.6748218699027744
2011-10-02,England: Premier League,Fulham,QPR,6,0,1.9768,3.3679,3.8814,H,0.47704141309918036,0.280001028954084,0.2429575579467356
2011-10-02,England: Premier League,Swansea,Stoke City,2,0,2.5357,3.1879,2.8321,H,0.37164268394809924,0.29560975993199134,0.3327475561199093
2011-10-02,England: Premier League,Tottenham,Arsenal,2,1,2.0311,3.4054,3.6239,H,0.463626507644752,0.27652311025936915,0.25985038209587896
2011-10-15,England: Premier League,Liverpool,Manchester United,1,1,2.6848,3.0981,2.7893,D,0.3534654207616393,0.3063115979667697,0.3402229812715912
2011-10-15,England: Premier League,Manchester City,Aston Villa,4,1,1.3282,4.8668,9.9739,H,0.7111981498420185,0.19409332263914048,0.09470852751884105
2011-10-15,England: Premier League,Norwich,Swansea,3,1,2.1025,3.2961,3.5575,H,0.4486558304320112,0.28618636676171944,0.26515780280626944
2011-10-15,England: Premier League,QPR,Blackburn,1,1,2.0132,3.3307,3.7961,D,0.4684342601074986,0.2831392357307521,0.24842650416174925
2011-10-15,England: Premier League,Stoke City,Fulham,2,0,2.3007,3.1604,3.2457,H,0.4103703845147286,0.29874039477693837,0.2908892207083329
2011-10-15,England: Premier League,Wigan,Bolton,1,3,2.3725,3.2443,3.0321,A,0.3978130533348116,0.2909137468904973,0.311273199774691
2011-10-15,England: Premier League,Chelsea,Everton,3,1,1.335,4.8161,9.7204,H,0.7069459648946457,0.19596205708651232,0.097091978018842
2011-10-16,England: Premier League,West Brom,Wolves,2,0,2.0439,3.2525,3.8039,H,0.4617389527715622,0.2901608748869472,0.24810017234149054
2011-10-16,England: Premier League,Arsenal,Sunderland,2,1,1.4118,4.3875,8.1768,H,0.6691483107884131,0.21531705644924934,0.11553463276233752
2011-10-16,England: Premier League,Newcastle Utd,Tottenham,2,2,2.9082,3.3089,2.4089,D,0.32402565497923985,0.2847869110008236,0.3911874340199366
2011-10-22,England: Premier League,Wolves,Swansea,2,2,1.9841,3.3389,3.9137,D,0.47591844486326423,0.28280864549797907,0.24127290963875678
2011-10-22,England: Premier League,Aston Villa,West Brom,1,2,2.0989,3.2443,3.6489,A,0.4500116923673738,0.2911350803285396,0.25885322730408644
2011-10-22,England: Premier League,Bolton,Sunderland,0,2,2.247,3.2656,3.2363,A,0.41974598836166516,0.28881958471602814,0.2914344269223068
2011-10-22,England: Premier League,Newcastle Utd,Wigan,1,0,1.5582,3.8132,6.3546,H,0.6046529137477981,0.2470812362849625,0.14826584996723935
2011-10-22,England: Premier League,Liverpool,Norwich,1,1,1.2882,5.2539,11.0157,D,0.7341435255500496,0.18000412828823806,0.08585234616171226
2011-10-23,England: Premier League,Arsenal,Stoke City,3,1,1.6025,3.7414,5.945,H,0.5889732946143182,0.25226645229578365,0.15876025308989822
2011-10-23,England: Premier League,Fulham,Everton,1,3,2.2225,3.235,3.3189,A,0.4243281619419489,0.2915206614887114,0.2841511765693397
2011-10-23,England: Premier League,Manchester United,Manchester City,1,6,2.1686,3.2093,3.5332,A,0.4367762918411469,0.2951400824125857,0.2680836257462672
2011-10-23,England: Premier League,Blackburn,Tottenham,1,2,4.2514,3.5579,1.845,A,0.22226172585914872,0.2655846148901276,0.5121536592507236
2011-10-23,England: Premier League,QPR,Chelsea,1,0,9.7082,4.7804,1.3414,H,0.09738806962021992,0.19777902633399275,0.7048329040457874
2011-10-29,England: Premier League,Everton,Manchester United,0,1,4.1336,3.365,1.9189,A,0.22817709059822477,0.2802950435948951,0.49152786580687996
2011-10-29,England: Premier League,Chelsea,Arsenal,3,5,1.6396,3.7539,5.4443,A,0.575396693227556,0.251317408086497,0.1732858986859469
